"","time","Block","Tsurface","Tsoil","Tair","Moisture","Tresistance","W","id","resp","Soil","Origin","horizon","resp_corr","outliers","Soil_mass","Surface","resp_mass","Volume","resp_vol","theta","phi","theta_rel"
"1","2017.06.09 08:45","1",15,9.5625,18.5,1368,5.4375,0.184286409201423,"CTO_1",0.11,"Certovo","Transplanted","Litter",0.0944871794871795,"NO",30.2,67,0.0754645950076414,368.5,6.18461538461538,0.0185150573010146,0.102,0.18152016961779
"2","2017.06.09 08:45","1",15,9.5625,18.5,1368,5.4375,0.184286409201423,"PLO_1",0.16,"Plesne","Native","Litter",0.137435897435897,"NO",28,67,0.118391208791209,301.5,10.9948717948718,0.0209810068017384,0.108,0.194268581497578
"3","2017.06.09 09:00","2",16,8.625,21.1875,1284,7.375,0.150203783573232,"CTO_2",0.16,"Certovo","Transplanted","Litter",0.137435897435897,"NO",30.2,67,0.109766683647478,368.5,8.9958041958042,0.0144855680317073,0.102,0.142015372859875
"4","2017.06.09 09:15","2",15.9375,8.625,21.125,1284,7.3125,0.150203783573232,"PLO_2",0.17,"Plesne","Native","Litter",0.146025641025641,"NO",28,67,0.125790659340659,301.5,11.6820512820513,0.0164148453045101,0.108,0.151989308375093
"5","2017.06.09 09:30","3",16.625,9.625,22.25,1843,7,0.31933830249039,"PLO_3",0.23,"Plesne","Native","Litter",0.197564102564103,"NO",28,67,0.170187362637363,301.5,15.8051282051282,0.043570286407196,0.108,0.403428577844407
"6","2017.06.09 09:30","3",16.625,9.625,22.25,1843,7,0.31933830249039,"CTO_3",0.41,"Certovo","Transplanted","Litter",0.352179487179487,"NO",30.2,67,0.281277126846663,368.5,23.0517482517482,0.0384493631346619,0.102,0.376954540535901
"7","2017.06.09 10:00","4",16.75,9.625,21.375,1621,7.125,0.265921638875842,"PLO_4",0.52,"Plesne","Native","Litter",0.446666666666667,"NO",28,67,0.384771428571429,301.5,35.7333333333333,0.0336420127627211,0.108,0.311500118173344
"8","2017.06.09 10:00","4",16.75,9.625,21.375,1621,7.125,0.265921638875842,"CTO_4",0.39,"Certovo","Transplanted","Litter",0.335,"NO",30.2,67,0.267556291390729,368.5,21.9272727272727,0.0296879839899597,0.102,0.291058666568233
"9","2017.06.09 10:15","5",17.125,9.5,21.4375,1649,7.625,0.273439699136951,"CTO_5",0.29,"Certovo","Transplanted","Litter",0.249102564102564,"NO",30.2,67,0.198952114111054,368.5,16.3048951048951,0.0308431945934313,0.102,0.302384260719915
"10","2017.06.09 10:15","5",17.125,9.5,21.4375,1649,7.625,0.273439699136951,"PLO_5",0.21,"Plesne","Native","Litter",0.180384615384615,"NO",28,67,0.155388461538462,301.5,14.4307692307692,0.0349510814377368,0.108,0.323621124423489
"11","2017.06.09 10:45","1",20.1875,10.125,24.625,1368,10.0625,0.184286409201423,"PLO_1",0.25,"Plesne","Native","Litter",0.21474358974359,"NO",28,67,0.184986263736264,301.5,17.1794871794872,0.0209810068017384,0.108,0.194268581497578
"12","2017.06.09 10:45","1",20.1875,10.125,24.625,1368,10.0625,0.184286409201423,"CTO_1",0.19,"Certovo","Transplanted","Litter",0.163205128205128,"NO",30.2,67,0.130347936831381,368.5,10.6825174825175,0.0185150573010146,0.102,0.18152016961779
"13","2017.06.09 11:15","2",16.9375,9.25,22.75,1281,7.6875,0.148905454051256,"PLO_2",0.12,"Plesne","Native","Litter",0.103076923076923,"NO",28,67,0.0887934065934066,301.5,8.24615384615385,0.0162481347689562,0.108,0.15044569230515
"14","2017.06.09 11:15","2",16.9375,9.25,22.75,1281,7.6875,0.148905454051256,"CTO_2",0.13,"Certovo","Transplanted","Litter",0.111666666666667,"NO",30.2,67,0.0891854304635762,368.5,7.30909090909091,0.0143384513967607,0.102,0.140573052909418
"15","2017.06.09 11:45","3",19.625,10.125,24.5,1828,9.5,0.316132279408137,"PLO_3",0.35,"Plesne","Native","Litter",0.300641025641026,"NO",28,67,0.258980769230769,301.5,24.0512820512821,0.0429306488703468,0.108,0.397506008058766
"16","2017.06.09 11:45","3",19.625,10.125,24.5,1828,9.5,0.316132279408137,"CTO_3",0.53,"Certovo","Transplanted","Litter",0.45525641025641,"NO",30.2,67,0.363602139582272,368.5,29.7986013986014,0.037884903775845,0.102,0.371420625253382
"17","2017.06.09 12:00","4",18.375,10.125,23.4375,1620,8.25,0.265648402976737,"CTO_4",0.41,"Certovo","Transplanted","Litter",0.352179487179487,"NO",30.2,67,0.281277126846663,368.5,23.0517482517482,0.0296464445398321,0.102,0.290651417057177
"18","2017.06.09 12:15","4",18,10.25,22.6875,1618,7.75,0.265100933302371,"PLO_4",0.59,"Plesne","Native","Litter",0.506794871794872,"NO",28,67,0.436567582417582,301.5,40.5435897435897,0.0335007303901375,0.108,0.310191948056829
"19","2017.06.09 12:30","5",17.5,10.0625,21.875,1647,7.4375,0.272911045854137,"PLO_5",0.23,"Plesne","Native","Litter",0.197564102564103,"NO",28,67,0.170187362637363,301.5,15.8051282051282,0.0348581457671571,0.108,0.322760608955158
"20","2017.06.09 12:30","5",17.5,10.0625,21.875,1647,7.4375,0.272911045854137,"CTO_5",0.28,"Certovo","Transplanted","Litter",0.240512820512821,"NO",30.2,67,0.192091696383087,368.5,15.7426573426573,0.0307611818815366,0.102,0.301580214524869
"21","2017.08.02 08:30","1",18.625,15.625,19.875,1010,3,0.000571477605721071,"CTO_1",0.2,"Certovo","Transplanted","Litter",0.171794871794872,"NO",30.2,67,0.137208354559348,368.5,11.2447552447552,4.68615800525955e-05,0.102,0.000459427255417603
"22","2017.08.02 08:30","1",18.625,15.625,19.875,1010,3,0.000571477605721071,"PLO_1",0.25,"Plesne","Native","Litter",0.21474358974359,"NO",28,67,0.184986263736264,301.5,17.1794871794872,5.31028942465026e-05,0.108,0.000491693465245395
"23","2017.08.02 09:00","2",19.75,13.75,22.125,1267,6,0.142766855077689,"PLO_2",0.24,"Plesne","Native","Litter",0.206153846153846,"NO",28,67,0.177586813186813,301.5,16.4923076923077,0.0154667531061049,0.108,0.143210676908378
"24","2017.08.02 09:00","2",19.75,13.75,22.125,1267,6,0.142766855077689,"CTO_2",0.19,"Certovo","Transplanted","Litter",0.163205128205128,"NO",30.2,67,0.130347936831381,368.5,10.6825174825175,0.0136489074488289,0.102,0.133812818125773
"25","2017.08.02 09:30","3",19.8125,14.75,22.75,1862,5.0625,0.32332609086771,"CTO_3",0.61,"Certovo","Transplanted","Litter",0.523974358974359,"NO",30.2,67,0.418485481406011,368.5,34.2965034965035,0.0391589258876459,0.102,0.383911038114176
"26","2017.08.02 09:45","3",20,14.75,23.6875,1857,5.25,0.322284479779185,"PLO_3",0.23,"Plesne","Native","Litter",0.197564102564103,"NO",28,67,0.170187362637363,301.5,15.8051282051282,0.0441634177148282,0.108,0.408920534396557
"27","2017.08.02 09:45","4",19.375,14.875,22.25,1775,4.5,0.30437636380751,"CTO_4",0.55,"Certovo","Transplanted","Litter",0.472435897435897,"NO",30.2,67,0.377322975038207,368.5,30.9230769230769,0.0358596498857243,0.102,0.351565194958081
"28","2017.08.02 10:00","4",19.5,14.875,22.5625,1757,4.625,0.300224704523611,"PLO_4",0.62,"Plesne","Native","Litter",0.532564102564103,"NO",28,67,0.458765934065934,301.5,42.6051282051282,0.0398435966222938,0.108,0.368922190947164
"29","2017.08.02 10:15","5",19.625,14.75,21.875,2025,4.875,0.354499704593529,"CTO_5",0.31,"Certovo","Transplanted","Litter",0.266282051282051,"NO",30.2,67,0.212672949566989,368.5,17.4293706293706,0.045007913797474,0.102,0.44125405683798
"30","2017.08.02 10:15","5",19.625,14.75,21.875,2025,4.875,0.354499704593529,"PLO_5",0.25,"Plesne","Native","Litter",0.21474358974359,"NO",28,67,0.184986263736264,301.5,17.1794871794872,0.0510023452892641,0.108,0.472243937863557
"31","2017.08.02 10:45","1",24.375,15.875,25.75,1018,8.5,0.0060546032556843,"PLO_1",0.32,"Plesne","Native","Litter",0.274871794871795,"NO",28,67,0.236782417582418,301.5,21.9897435897436,0.000565710029251414,0.108,0.00523805582640198
"32","2017.08.02 10:45","1",24.375,15.875,25.75,1018,8.5,0.0060546032556843,"CTO_1",0.02,"Certovo","Transplanted","Litter",0.0171794871794872,"NO",30.2,67,0.0137208354559348,368.5,1.12447552447552,0.000499220733605631,0.102,0.00489432091770226
"33","2017.08.02 11:00","2",20.625,14.125,23.25,1267,6.5,0.142766855077689,"PLO_2",0.25,"Plesne","Native","Litter",0.21474358974359,"NO",28,67,0.184986263736264,301.5,17.1794871794872,0.0154667531061049,0.108,0.143210676908378
"34","2017.08.02 11:00","2",20.625,14.125,23.25,1267,6.5,0.142766855077689,"CTO_2",0.24,"Certovo","Transplanted","Litter",0.206153846153846,"NO",30.2,67,0.164650025471218,368.5,13.4937062937063,0.0136489074488289,0.102,0.133812818125773
"35","2017.08.02 11:15","3",20.875,15,24.125,1858,5.875,0.322493244551886,"PLO_3",0.21,"Plesne","Native","Litter",0.180384615384615,"NO",28,67,0.155388461538462,301.5,14.4307692307692,0.0442056424437824,0.108,0.409311504109096
"36","2017.08.02 11:15","3",20.875,15,24.125,1858,5.875,0.322493244551886,"CTO_3",0.62,"Certovo","Transplanted","Litter",0.532564102564103,"NO",30.2,67,0.425345899133979,368.5,34.8587412587413,0.0390100442085066,0.102,0.382451413808889
"37","2017.08.02 11:30","4",20.4375,15.0625,23.5625,1750,5.375,0.298587429218443,"PLO_4",0.59,"Plesne","Native","Litter",0.506794871794872,"NO",28,67,0.436567582417582,301.5,40.5435897435897,0.0395338117008662,0.108,0.366053812045058
"38","2017.08.02 11:30","4",20.4375,15.0625,23.5625,1750,5.375,0.298587429218443,"CTO_4",0.56,"Certovo","Transplanted","Litter",0.481025641025641,"NO",30.2,67,0.384183392766174,368.5,31.4853146853147,0.0348873052606995,0.102,0.342032404516662
"39","2017.08.02 11:45","5",20.625,14.875,23.5,2012,5.75,0.352196554968117,"PLO_5",0.27,"Plesne","Native","Litter",0.231923076923077,"NO",28,67,0.199785164835165,301.5,18.5538461538462,0.0504908364190731,0.108,0.467507744621048
"40","2017.08.02 12:00","5",20.625,14.9375,23.875,2010,5.6875,0.351839612359868,"CTO_5",0.32,"Certovo","Transplanted","Litter",0.274871794871795,"NO",30.2,67,0.219533367294957,368.5,17.9916083916084,0.0444868544214504,0.102,0.436145631582847
"41","2017.08.02 12:15","1",23.125,16.375,24.5,1018,6.75,0.0060546032556843,"CTO_1",0.26,"Certovo","Transplanted","Litter",0.223333333333333,"NO",30.2,67,0.178370860927152,368.5,14.6181818181818,0.000499220733605631,0.102,0.00489432091770226
"42","2017.08.02 12:15","1",23.125,16.375,24.5,1018,6.75,0.0060546032556843,"PLO_1",0.28,"Plesne","Native","Litter",0.240512820512821,"NO",28,67,0.207184615384615,301.5,19.2410256410256,0.000565710029251414,0.108,0.00523805582640198
"43","2017.08.02 12:30","2",21.25,14.375,23.9375,1267,6.875,0.142766855077689,"PLO_2",0.24,"Plesne","Native","Litter",0.206153846153846,"NO",28,67,0.177586813186813,301.5,16.4923076923077,0.0154667531061049,0.108,0.143210676908378
"44","2017.08.02 12:45","2",22.1875,14.375,25.5,1268,7.8125,0.143209735209364,"CTO_2",0.13,"Certovo","Transplanted","Litter",0.111666666666667,"NO",30.2,67,0.0891854304635762,368.5,7.30909090909091,0.013698325108073,0.102,0.134297304981108
"45","2017.08.02 12:45","3",21.875,15.1875,25.5,1859,6.6875,0.322701787694719,"CTO_3",0.83,"Certovo","Transplanted","Litter",0.712948717948718,"NO",30.2,67,0.569414671421294,368.5,46.6657342657343,0.0390472895367245,0.102,0.382816564085535
"46","2017.08.02 12:45","3",21.875,15.1875,25.5,1859,6.6875,0.322701787694719,"PLO_3",0.21,"Plesne","Native","Litter",0.180384615384615,"NO",28,67,0.155388461538462,301.5,14.4307692307692,0.0442478483344781,0.108,0.409702299393316
"47","2017.08.02 13:00","4",20.75,15.3125,23.875,1749,5.4375,0.298352477914069,"CTO_4",0.65,"Certovo","Transplanted","Litter",0.558333333333333,"NO",30.2,67,0.445927152317881,368.5,36.5454545454545,0.034848180222885,0.102,0.341648825714559
"48","2017.08.02 13:15","4",20.75,15.375,23.625,1749,5.375,0.298352477914069,"PLO_4",0.64,"Plesne","Native","Litter",0.54974358974359,"NO",28,67,0.473564835164835,301.5,43.9794871794872,0.039489475749259,0.108,0.36564329397462
"49","2017.08.02 13:15","5",20.3125,15.0625,23,1999,5.25,0.349863818034962,"PLO_5",0.28,"Plesne","Native","Litter",0.240512820512821,"NO",28,67,0.207184615384615,301.5,19.2410256410256,0.0499764507144424,0.108,0.462744914022615
"50","2017.08.02 13:30","5",20.25,15.0625,23.1875,1993,5.1875,0.34877703281882,"CTO_5",0.3,"Certovo","Transplanted","Litter",0.257692307692308,"NO",30.2,67,0.205812531839022,368.5,16.8671328671329,0.0438922274101457,0.102,0.430315955001428
"51","2017.08.02 13:45","1",22.5,16.625,23.75,1016,5.875,0.00469172332420698,"CTO_1",0.26,"Certovo","Transplanted","Litter",0.223333333333333,"NO",30.2,67,0.178370860927152,368.5,14.6181818181818,0.00038631736363204,0.102,0.00378742513364746
"52","2017.08.02 13:45","1",22.5,16.625,23.75,1016,5.875,0.00469172332420698,"PLO_1",0.25,"Plesne","Native","Litter",0.21474358974359,"NO",28,67,0.184986263736264,301.5,17.1794871794872,0.000437769492268832,0.108,0.0040534212247114
"53","2017.08.02 14:00","2",21.1875,14.5,23.9375,1265,6.6875,0.14187903475451,"CTO_2",0.21,"Certovo","Transplanted","Litter",0.180384615384615,"NO",30.2,67,0.144068772287315,368.5,11.806993006993,0.0135499958855751,0.102,0.132843096917403
"54","2017.08.02 14:00","2",21.1875,14.5,23.9375,1265,6.6875,0.14187903475451,"PLO_2",0.22,"Plesne","Native","Litter",0.188974358974359,"NO",28,67,0.162787912087912,301.5,15.1179487179487,0.0153546678909387,0.108,0.142172850842025
"55","2017.08.02 14:15","3",21.3125,15.4375,24.3125,1859,5.875,0.322701787694719,"PLO_3",0.19,"Plesne","Native","Litter",0.163205128205128,"NO",28,67,0.14058956043956,301.5,13.0564102564103,0.0442478483344781,0.108,0.409702299393316
"56","2017.08.02 14:15","3",21.3125,15.4375,24.3125,1859,5.875,0.322701787694719,"CTO_3",0.63,"Certovo","Transplanted","Litter",0.541153846153846,"NO",30.2,67,0.432206316861946,368.5,35.420979020979,0.0390472895367245,0.102,0.382816564085535
"57","2017.08.02 14:30","4",20.1875,15.5,22.5,1745,4.6875,0.297410017736581,"PLO_4",0.66,"Plesne","Native","Litter",0.566923076923077,"NO",28,67,0.488363736263736,301.5,45.3538461538461,0.0393119289797988,0.108,0.363999342405545
"58","2017.08.02 14:30","4",20.1875,15.5,22.5,1745,4.6875,0.297410017736581,"CTO_4",0.55,"Certovo","Transplanted","Litter",0.472435897435897,"NO",30.2,67,0.377322975038207,368.5,30.9230769230769,0.0346915009633419,0.102,0.340112754542568
"59","2017.08.02 14:45","5",19.625,15.125,21.5625,1986,4.5,0.347500919970255,"CTO_5",0.47,"Certovo","Transplanted","Litter",0.403717948717949,"NO",30.2,67,0.322439633214468,368.5,26.4251748251748,0.0436461062691817,0.102,0.427903002639036
"60","2017.08.02 14:45","5",19.625,15.125,21.5625,1986,4.5,0.347500919970255,"PLO_5",0.26,"Plesne","Native","Litter",0.223333333333333,"NO",28,67,0.192385714285714,301.5,17.8666666666667,0.0494591638370418,0.108,0.45795522071335
"61","2017.08.28 08:15","2",14.75,12.8125,16.3125,1312,1.9375,0.162040540890526,"PLO_2",0.16,"Plesne","Native","Litter",0.137435897435897,"NO",28,67,0.118391208791209,301.5,10.9948717948718,0.0179585550915401,0.108,0.16628291751426
"62","2017.08.28 08:45","1",16.875,14.375,17.6875,1079,2.5,0.0452501586100702,"PLO_1",0.21,"Plesne","Native","Litter",0.180384615384615,"NO",28,67,0.155388461538462,301.5,14.4307692307692,0.00440150526607972,0.108,0.040754678389627
"63","2017.08.28 08:45","1",16.875,14.375,17.6875,1079,2.5,0.0452501586100702,"CTO_1",0.18,"Certovo","Transplanted","Litter",0.154615384615385,"NO",30.2,67,0.123487519103413,368.5,10.1202797202797,0.00388418549130022,0.102,0.038080249914708
"64","2017.08.28 09:15","2",15.75,12.875,17,1312,2.875,0.162040540890526,"CTO_2",0.16,"Certovo","Transplanted","Litter",0.137435897435897,"NO",30.2,67,0.109766683647478,368.5,8.9958041958042,0.0158478417983137,0.102,0.155370998022683
"65","2017.08.28 09:30","3",16.4375,13.9375,17.375,1912,2.5,0.333446427723413,"CTO_3",0.29,"Certovo","Transplanted","Litter",0.249102564102564,"NO",30.2,67,0.198952114111054,368.5,16.3048951048951,0.0409977912284466,0.102,0.401939129690653
"66","2017.08.28 09:45","3",16.5,13.9375,17.4375,1911,2.5625,0.333249144136357,"PLO_3",0.19,"Plesne","Native","Litter",0.163205128205128,"NO",28,67,0.14058956043956,301.5,13.0564102564103,0.0464169046444609,0.108,0.429786154115379
"67","2017.08.28 10:00","4",15.75,14.3125,16.25,1694,1.4375,0.285009161320943,"CTO_4",0.4,"Certovo","Transplanted","Litter",0.343589743589744,"NO",30.2,67,0.274416709118696,368.5,22.4895104895105,0.0326683946775489,0.102,0.320278379191656
"68","2017.08.28 10:15","4",15.75,14.3125,16.5,1693,1.4375,0.284758647138471,"PLO_4",0.72,"Plesne","Native","Litter",0.618461538461538,"NO",28,67,0.53276043956044,301.5,49.4769230769231,0.0369738793620432,0.108,0.342350734833733
"69","2017.08.28 10:30","5",15.625,13.375,16.875,1861,2.25,0.323118210501008,"CTO_5",0.21,"Certovo","Transplanted","Litter",0.180384615384615,"NO",30.2,67,0.144068772287315,368.5,11.806993006993,0.0391217303651865,0.102,0.383546376129279
"70","2017.08.28 10:30","5",15.625,13.375,16.875,1861,2.25,0.323118210501008,"PLO_5",0.16,"Plesne","Native","Litter",0.137435897435897,"NO",28,67,0.118391208791209,301.5,10.9948717948718,0.044332203651499,0.108,0.41048336714351
"71","2017.08.28 11:00","1",17.0625,14.625,16.875,1080,2.4375,0.0458566530031099,"CTO_1",0.16,"Certovo","Transplanted","Litter",0.137435897435897,"NO",30.2,67,0.109766683647478,368.5,8.9958041958042,0.00393874783534062,0.102,0.0386151748562806
"72","2017.08.28 11:00","1",17.0625,14.625,16.875,1080,2.4375,0.0458566530031099,"PLO_1",0.19,"Plesne","Native","Litter",0.163205128205128,"NO",28,67,0.14058956043956,301.5,13.0564102564103,0.00446333455954714,0.108,0.0413271718476587
"73","2017.08.28 11:15","2",15.8125,13,17.625,1297,2.8125,0.155761781341479,"CTO_2",0.17,"Certovo","Transplanted","Litter",0.146025641025641,"NO",30.2,67,0.116627101375446,368.5,9.55804195804196,0.0151204719640206,0.102,0.148239921215888
"74","2017.08.28 11:30","2",15.875,13.0625,17.375,1297,2.8125,0.155761781341479,"PLO_2",0.19,"Plesne","Native","Litter",0.163205128205128,"NO",28,67,0.14058956043956,301.5,13.0564102564103,0.0171343096575362,0.108,0.158651015347558
"75","2017.08.28 11:45","3",16.3125,14.125,17.0625,1904,2.1875,0.331862431485821,"CTO_3",0.61,"Certovo","Transplanted","Litter",0.523974358974359,"NO",30.2,67,0.418485481406011,368.5,34.2965034965035,0.0407063019105839,0.102,0.399081391280234
"76","2017.08.28 11:45","3",16.3125,14.125,17.0625,1904,2.1875,0.331862431485821,"PLO_3",0.17,"Plesne","Native","Litter",0.146025641025641,"NO",28,67,0.125790659340659,301.5,11.6820512820513,0.046127818206254,0.108,0.427109427835685
"77","2017.08.28 12:15","4",15.875,14.5,16.3125,1689,1.375,0.283753667093332,"CTO_4",0.41,"Certovo","Transplanted","Litter",0.352179487179487,"NO",30.2,67,0.281277126846663,368.5,23.0517482517482,0.0324674755505447,0.102,0.318308583828869
"78","2017.08.28 12:15","4",15.875,14.5,16.3125,1689,1.375,0.283753667093332,"PLO_4",0.74,"Plesne","Native","Litter",0.635641025641026,"NO",28,67,0.547559340659341,301.5,50.8512820512821,0.0367916941485201,0.108,0.340663834708519
"79","2017.08.28 12:30","5",15.5,13.5,16,1850,2,0.320816890945355,"CTO_5",0.19,"Certovo","Transplanted","Litter",0.163205128205128,"NO",30.2,67,0.130347936831381,368.5,10.6825174825175,0.0387114821769149,0.102,0.379524335067793
"80","2017.08.28 12:45","5",15.375,13.5,15.875,1848,1.875,0.320395564904999,"PLO_5",0.17,"Plesne","Native","Litter",0.146025641025641,"NO",28,67,0.125790659340659,301.5,11.6820512820513,0.0437825453473555,0.108,0.40539393840144
"81","2017.08.28 13:00","1",16.375,14.75,15.875,1075,1.625,0.0428131529113749,"CTO_1",0.17,"Certovo","Transplanted","Litter",0.146025641025641,"NO",30.2,67,0.116627101375446,368.5,9.55804195804196,0.00366564109342021,0.102,0.0359376577786295
"82","2017.08.28 13:15","1",16.3125,14.75,16,1075,1.5625,0.0428131529113749,"PLO_1",0.2,"Plesne","Native","Litter",0.171794871794872,"NO",28,67,0.147989010989011,301.5,13.7435897435897,0.00415385377768001,0.108,0.0384616090525926
"83","2017.08.28 13:30","2",15.375,13.125,16.4375,1294,2.25,0.154488891320845,"CTO_2",0.09,"Certovo","Transplanted","Litter",0.0773076923076923,"NO",30.2,67,0.0617437595517066,368.5,5.06013986013986,0.0149743296412353,0.102,0.146807153345444
"84","2017.08.28 13:30","2",15.375,13.125,16.4375,1294,2.25,0.154488891320845,"PLO_2",0.16,"Plesne","Native","Litter",0.137435897435897,"NO",28,67,0.118391208791209,301.5,10.9948717948718,0.0169687031990452,0.108,0.157117622213381
"85","2017.08.28 13:45","3",16.125,14.1875,17.125,1882,1.9375,0.327437912088016,"CTO_3",0.61,"Certovo","Transplanted","Litter",0.523974358974359,"NO",30.2,67,0.418485481406011,368.5,34.2965034965035,0.0398993692770572,0.102,0.391170287029973
"86","2017.08.28 14:00","3",16.0625,14.1875,16.8125,1882,1.875,0.327437912088016,"PLO_3",0.15,"Plesne","Native","Litter",0.128846153846154,"NO",28,67,0.110991758241758,301.5,10.3076923076923,0.0452134133088066,0.108,0.418642715822283
"87","2017.08.28 14:15","4",15.9375,14.5625,16.5,1686,1.375,0.282996848225913,"CTO_4",0.38,"Certovo","Transplanted","Litter",0.326410256410256,"NO",30.2,67,0.260695873662761,368.5,21.365034965035,0.0323467003061333,0.102,0.317124512805228
"88","2017.08.28 14:15","4",15.9375,14.5625,16.5,1686,1.375,0.282996848225913,"PLO_4",0.7,"Plesne","Native","Litter",0.601282051282051,"NO",28,67,0.517961538461538,301.5,48.1025641025641,0.0366548333123217,0.108,0.33939660474372
"89","2017.08.28 14:30","5",15.4375,13.5,16.0625,1844,1.9375,0.319550207543177,"CTO_5",0.31,"Certovo","Transplanted","Litter",0.266282051282051,"NO",30.2,67,0.212672949566989,368.5,17.4293706293706,0.0384868589986129,0.102,0.377322147045224
"90","2017.09.20 08:00","1",6.9375,8.25,6.25,1398,1.3125,0.195483552217397,"CTO_1",0.12,"Certovo","Transplanted","Litter",0.103076923076923,"NO",30.2,67,0.0823250127356088,368.5,6.74685314685315,0.0199133691906958,0.102,0.195229109712704
"91","2017.09.20 08:15","1",7.25,8.25,6.9375,1399,1,0.1958486645063,"PLO_1",0.12,"Plesne","Native","Litter",0.103076923076923,"NO",28,67,0.0887934065934066,301.5,8.24615384615385,0.0226179657331984,0.108,0.209425608640726
"92","2017.09.20 08:30","2",6.625,7.75,6.5,1642,1.125,0.271583862580179,"CTO_2",0.05,"Certovo","Transplanted","Litter",0.0429487179487179,"NO",30.2,67,0.034302088639837,368.5,2.81118881118881,0.0305558136586873,0.102,0.299566800575365
"93","2017.09.20 08:45","2",6.75,7.75,6.6875,1642,1,0.271583862580179,"PLO_2",0.07,"Plesne","Native","Litter",0.0601282051282051,"NO",28,67,0.0517961538461538,301.5,4.81025641025641,0.0346254253380268,0.108,0.320605790166915
"94","2017.09.20 09:00","3",7.25,7.9375,6.625,2140,0.6875,0.373669106711578,"CTO_3",0.39,"Certovo","Transplanted","Litter",0.335,"NO",30.2,67,0.267556291390729,368.5,21.9272727272727,0.0488936896012165,0.102,0.479349898051142
"95","2017.09.20 09:15","3",7.375,8,6.875,2128,0.625,0.371764519611869,"PLO_3",0.09,"Plesne","Native","Litter",0.0773076923076923,"NO",28,67,0.0665950549450549,301.5,6.18461538461538,0.0549561365665468,0.108,0.508853116356915
"96","2017.09.20 09:30","4",7.125,8.75,6.75,2191,1.625,0.381533468701722,"CTO_4",0.21,"Certovo","Transplanted","Litter",0.180384615384615,"NO",30.2,67,0.144068772287315,368.5,11.806993006993,0.0505575347711431,0.102,0.495662105599442
"97","2017.09.20 09:30","4",7.125,8.75,6.75,2191,1.625,0.381533468701722,"PLO_4",0.23,"Plesne","Native","Litter",0.197564102564103,"NO",28,67,0.170187362637363,301.5,15.8051282051282,0.0572910990048274,0.108,0.530473138933587
"98","2017.09.20 10:00","5",6.9375,7.25,7.125,2535,0.3125,0.426394241070845,"PLO_5",0.08,"Plesne","Native","Litter",0.0687179487179487,"NO",28,67,0.0591956043956044,301.5,5.4974358974359,0.0690348749253909,0.108,0.63921180486473
"99","2017.09.20 10:00","5",6.9375,7.25,7.125,2535,0.3125,0.426394241070845,"CTO_5",0.07,"Certovo","Transplanted","Litter",0.0601282051282051,"NO",30.2,67,0.0480229240957718,368.5,3.93566433566434,0.0609210357296144,0.102,0.59726505617269
"100","2017.09.20 10:30","1",8,8.3125,7.25,1400,0.3125,0.196213264322616,"CTO_1",0.09,"Certovo","Transplanted","Litter",0.0773076923076923,"NO",30.2,67,0.0617437595517066,368.5,5.06013986013986,0.0200058486408969,0.102,0.196135770989185
"101","2017.09.20 10:30","1",8,8.3125,7.25,1400,0.3125,0.196213264322616,"PLO_1",0.13,"Plesne","Native","Litter",0.111666666666667,"NO",28,67,0.0961928571428571,301.5,8.93333333333334,0.022670350924931,0.108,0.209910656712324
"102","2017.09.20 11:00","2",7.125,7.875,7.25,1639,0.75,0.270783723983172,"PLO_2",0.06,"Plesne","Native","Litter",0.0515384615384615,"NO",28,67,0.0443967032967033,301.5,4.12307692307692,0.034485531036867,0.108,0.319310472563583
"103","2017.09.20 11:00","2",7.125,7.875,7.25,1639,0.75,0.270783723983172,"CTO_2",0.06,"Certovo","Transplanted","Litter",0.0515384615384615,"NO",30.2,67,0.0411625063678044,368.5,3.37342657342657,0.0304323614799365,0.102,0.298356485097417
"104","2017.09.20 11:15","3",7.875,8,7.625,2123,0.125,0.370964660729978,"CTO_3",0.41,"Certovo","Transplanted","Litter",0.352179487179487,"NO",30.2,67,0.281277126846663,368.5,23.0517482517482,0.0483311295562752,0.102,0.473834603492895
"105","2017.09.20 11:30","3",7.875,8,7.625,2123,0.125,0.370964660729978,"PLO_3",0.1,"Plesne","Native","Litter",0.0858974358974359,"NO",28,67,0.0739945054945055,301.5,6.87179487179487,0.0547681674147637,0.108,0.507112661247812
"106","2017.09.20 11:30","4",7.625,8.8125,7.125,2189,1.1875,0.381231888257929,"CTO_4",0.23,"Certovo","Transplanted","Litter",0.197564102564103,"NO",30.2,67,0.15778960774325,368.5,12.9314685314685,0.0504929502416498,0.102,0.495028923937743
"107","2017.09.20 11:45","4",7.6875,8.875,7.375,2188,1.1875,0.381080893612104,"PLO_4",0.22,"Plesne","Native","Litter",0.188974358974359,"NO",28,67,0.162787912087912,301.5,15.1179487179487,0.0571812967474581,0.108,0.529456451365353
"108","2017.09.20 12:15","5",7.3125,7.375,7.3125,2530,0.0625,0.42582871233035,"PLO_5",0.08,"Plesne","Native","Litter",0.0687179487179487,"NO",28,67,0.0591956043956044,301.5,5.4974358974359,0.0688754080731308,0.108,0.637735259936396
